unix_time,gps_date,gps_time,latitude,longitude,altitude,speed,course,sats,hdop,vdop,lux,broadband,ir,uv,pressure,humidity,accel_x,accel_y,accel_z, mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,temp_main,temp_internal,temp_external,temp_gps,temp_tsl2561,temp_sht31,temp_uv,temp_ms5607,temp_custom,temp_clock,geiger_x,geiger_y,geiger_z,pwm_main,pwm_gps,pwm_tsl2561,pwm_sht31,pwm_uv,max_pwm,voltage,state_of_charge,launched,alarm,found_lsm9ds1,found_sht31,found_ms5607,found_uv,found_ds18b20,found_tsl2561,found_gps,crc_match
1476281401,131016,15100100,0.00,0.00,0.00,-1.00,-1.00,0,0,0,10562,18286,8503,751.00,0.00,nan,-0.03,0.01,0.73,-0.15,-0.04,0.08,21.27,12.05,-15.31,20.00,20.00,17.37,21.87,21.12,nan,28.37,-1000.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,5.12,256.00,0,0,1,1,0,0,1,1,0,0
1476281404,131016,15100400,0.00,0.00,0.00,-1.00,-1.00,0,0,0,798,2297,1255,748.00,0.00,nan,-0.02,0.00,0.77,-0.15,-0.04,0.07,21.35,12.97,-14.20,19.75,20.00,17.37,21.87,21.12,nan,28.62,-1000.00,-1000.00,-1000.00,3,0,0,0,0,0,0,0,255,5.12,256.00,0,0,1,1,0,0,1,1,0,0
1476281415,131016,15101500,0.00,0.00,0.00,-1.00,-1.00,0,0,0,28,2101,1304,749.00,0.00,nan,-0.04,0.04,0.60,-0.10,-0.04,0.16,24.51,15.39,-17.03,19.50,19.37,17.25,22.37,20.75,nan,29.75,0.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281416,131016,15101800,0.00,0.00,0.00,-1.00,-1.00,0,0,0,64,5540,3587,746.00,ovf,nan,-0.03,0.06,0.64,-0.13,-0.06,0.16,31.25,29.77,-20.47,19.50,19.37,17.12,22.37,20.62,nan,30.12,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281417,131016,15101800,0.00,0.00,0.00,-1.00,-1.00,0,0,0,188,11783,6990,750.00,ovf,nan,-0.13,0.11,0.70,-0.15,-0.07,0.12,24.16,12.99,-13.01,19.50,19.37,16.87,22.50,20.62,nan,30.25,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281454,131016,15105500,0.00,0.00,0.00,-1.00,-1.00,0,0,0,5,444,291,757.00,0.00,nan,-0.02,-0.15,0.70,-0.16,0.02,0.16,20.68,13.86,-4.21,19.00,18.50,13.75,23.50,20.00,nan,31.00,0.00,-1000.00,-1000.00,2,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281456,131016,15105800,0.00,0.00,0.00,-1.00,-1.00,0,0,0,101,7762,4838,739.00,ovf,nan,0.01,-0.20,0.83,-0.14,-0.01,0.18,8.19,-7.73,-19.83,19.00,18.37,13.50,23.50,20.00,nan,30.87,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281457,131016,15105800,0.00,0.00,0.00,-1.00,-1.00,0,0,0,40,3067,1917,744.00,ovf,nan,-0.01,-0.09,0.52,-0.06,-0.09,0.23,19.38,-9.79,2.61,18.75,18.25,13.38,23.50,20.00,nan,30.87,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281486,131016,15112600,0.00,0.00,0.00,-1.00,-1.00,0,0,0,7,564,355,753.00,0.00,nan,-0.02,0.01,0.43,-0.08,-0.11,0.15,21.32,13.02,-15.66,18.25,17.75,12.13,24.12,19.50,nan,-1000.00,0.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281487,131016,15112900,0.00,0.00,0.00,-1.00,-1.00,0,0,0,7,568,358,754.00,ovf,nan,-0.03,0.04,0.40,-0.10,-0.11,0.15,24.29,16.11,-17.32,18.25,17.87,12.25,24.12,19.50,nan,32.25,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281488,131016,15112900,0.00,0.00,0.00,-1.00,-1.00,0,0,0,7,552,347,752.00,ovf,nan,-0.05,0.02,0.49,-0.10,-0.11,0.15,19.54,12.91,-14.83,18.25,17.87,12.38,24.25,19.50,nan,32.38,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281502,131016,15114200,0.00,0.00,0.00,-1.00,-1.00,0,0,0,6,489,318,751.00,0.00,nan,-0.17,-0.09,0.25,-0.12,-0.10,0.12,22.73,9.65,-15.63,18.50,17.87,12.75,24.37,19.50,nan,33.00,0.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281503,131016,15114500,0.00,0.00,0.00,-1.00,-1.00,0,0,0,5,478,312,752.00,ovf,nan,-0.10,-0.03,0.23,-0.12,-0.10,0.12,20.78,8.30,-14.59,18.50,17.87,12.75,24.50,19.50,nan,33.13,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281504,131016,15114500,0.00,0.00,0.00,-1.00,-1.00,0,0,0,5,468,306,747.00,ovf,nan,-0.08,-0.03,0.25,-0.12,-0.10,0.13,21.17,9.26,-15.07,18.50,17.87,12.75,24.50,19.50,nan,33.25,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281506,131016,15114800,0.00,0.00,0.00,-1.00,-1.00,0,0,0,5,455,297,751.00,ovf,nan,-0.08,-0.03,0.24,-0.12,-0.10,0.13,19.21,4.70,-15.28,18.50,17.87,12.88,24.50,19.50,nan,33.38,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281508,131016,15114800,0.00,0.00,0.00,-1.00,-1.00,0,0,0,5,459,300,752.00,ovf,nan,-0.04,-0.05,0.22,-0.10,-0.09,0.14,21.19,8.95,-14.86,18.50,17.87,12.88,24.50,19.50,nan,33.50,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281509,131016,15115100,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,312,216,753.00,ovf,nan,-0.03,-0.04,0.23,-0.09,-0.10,0.14,21.26,9.08,-14.98,18.50,17.87,12.88,24.62,19.50,nan,33.63,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,92.28,0,0,1,1,1,0,1,1,0,0
1476281528,131016,15120900,0.00,0.00,0.00,-1.00,-1.00,0,0,0,2,206,137,838.00,0.00,nan,-0.03,0.02,0.21,-0.10,-0.11,0.15,24.16,14.69,-17.66,18.75,17.75,13.25,24.87,19.75,nan,34.75,0.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,91.65,0,0,1,1,1,0,1,1,0,0
1476281530,131016,15121200,0.00,0.00,0.00,-1.00,-1.00,0,0,0,2,199,131,751.00,ovf,nan,-0.03,0.02,0.20,-0.10,-0.11,0.15,24.30,14.69,-17.37,18.75,17.75,13.38,24.87,19.75,nan,35.00,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,91.65,0,0,1,1,1,0,1,1,0,0
1476281531,131016,15121200,0.00,0.00,0.00,-1.00,-1.00,0,0,0,2,189,126,757.00,ovf,nan,-0.05,0.04,0.21,-0.09,-0.11,0.15,23.69,14.44,-17.76,18.75,17.75,13.38,25.00,19.75,nan,35.13,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,91.65,0,0,1,1,1,0,1,1,0,0
1476281533,131016,15121500,0.00,0.00,0.00,-1.00,-1.00,0,0,0,2,191,127,754.00,ovf,nan,-0.04,0.03,0.21,-0.11,-0.11,0.14,24.05,12.08,-17.63,18.75,17.75,13.50,25.00,19.75,nan,35.25,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,91.65,0,0,1,1,1,0,1,1,0,0
1476281534,131016,15121500,0.00,0.00,0.00,-1.00,-1.00,0,0,0,2,174,115,832.00,ovf,nan,-0.03,0.03,0.21,-0.10,-0.11,0.15,24.19,14.86,-17.73,19.00,17.75,13.50,25.00,19.75,nan,35.25,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,91.65,0,0,1,1,1,0,1,1,0,0
1476281536,131016,15121800,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,300,204,754.00,ovf,nan,-0.02,-0.01,0.21,-0.10,-0.10,0.15,22.64,13.30,-17.21,19.00,17.75,13.50,25.00,19.87,nan,35.38,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.13,91.65,0,0,1,1,1,0,1,1,0,0
1476281537,131016,15121800,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,300,203,754.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.11,0.15,24.03,14.79,-17.36,19.00,17.75,13.63,25.00,19.87,nan,35.50,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,91.65,0,0,1,1,1,0,1,1,0,0
1476281539,131016,15122100,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,300,204,753.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.10,0.15,24.19,14.57,-17.56,19.00,17.75,13.63,25.00,19.87,nan,35.63,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,91.65,0,0,1,1,1,0,1,1,0,0
1476281540,131016,15122100,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,292,198,754.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.10,0.16,24.17,14.81,-17.58,19.00,17.75,13.63,25.12,19.87,nan,35.63,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,91.65,0,0,1,1,1,0,1,1,0,0
1476281542,131016,15122400,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,290,197,754.00,ovf,nan,-0.02,0.01,0.21,-0.10,-0.10,0.16,24.02,14.65,-17.62,19.00,17.75,13.75,25.12,19.87,nan,35.75,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,91.65,0,0,1,1,1,0,1,1,0,0
1476281543,131016,15122400,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,295,200,753.00,ovf,nan,-0.02,0.01,0.21,-0.10,-0.10,0.17,24.04,14.86,-17.54,19.00,17.75,13.75,25.12,20.00,nan,35.88,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.13,91.65,0,0,1,1,1,0,1,1,0,0
1476281545,131016,15122700,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,294,200,753.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.10,0.15,24.02,14.59,-17.40,19.00,17.75,13.88,25.12,20.00,nan,35.88,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281546,131016,15122700,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,292,199,753.00,ovf,nan,-0.02,0.01,0.21,-0.10,-0.10,0.15,23.92,14.71,-17.44,19.00,17.75,13.88,25.12,20.00,nan,36.00,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.13,91.65,0,0,1,1,1,0,1,1,0,0
1476281547,131016,15123000,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,293,199,753.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.10,0.17,24.02,14.74,-17.39,19.00,17.62,13.88,25.25,20.00,nan,36.13,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281549,131016,15123000,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,291,199,754.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.10,0.15,24.09,14.73,-17.62,19.00,17.62,14.00,25.25,20.00,nan,36.13,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281550,131016,15123300,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,293,199,754.00,ovf,nan,-0.02,0.01,0.21,-0.10,-0.09,0.16,23.91,14.60,-17.52,19.00,17.62,14.00,25.25,20.00,nan,36.25,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281552,131016,15123300,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,293,199,754.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.11,0.16,24.13,14.59,-17.46,19.00,17.62,14.00,25.25,20.00,nan,36.38,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281553,131016,15123600,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,297,201,754.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.10,0.16,24.01,14.69,-17.40,19.25,17.62,14.00,25.25,20.00,nan,36.38,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281555,131016,15123600,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,301,202,754.00,ovf,nan,-0.03,0.01,0.21,-0.10,-0.10,0.15,24.11,14.78,-17.44,19.25,17.62,14.00,25.37,20.12,nan,36.50,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281556,131016,15123600,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,301,203,753.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.10,0.16,24.02,14.74,-17.47,19.25,17.62,14.13,25.37,20.12,nan,36.50,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281558,131016,15123900,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,298,202,754.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.10,0.15,24.00,14.62,-17.51,19.25,17.62,14.13,25.37,20.12,nan,36.63,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281559,131016,15123900,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,287,193,754.00,ovf,nan,-0.02,0.01,0.21,-0.10,-0.11,0.16,24.03,14.46,-17.53,19.25,17.62,14.13,25.37,20.12,nan,36.75,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281561,131016,15124200,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,284,191,753.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.10,0.15,23.99,14.51,-17.50,19.25,17.62,14.13,25.37,20.12,nan,36.75,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281562,131016,15124200,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,293,198,754.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.10,0.15,24.12,14.69,-17.47,19.25,17.62,14.13,25.50,20.25,nan,36.88,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281563,131016,15124500,0.00,0.00,0.00,-1.00,-1.00,0,0,0,4,322,211,753.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.10,0.15,24.02,14.62,-17.59,19.25,17.62,14.25,25.50,20.25,nan,37.00,14040260.00,-1000.00,-1000.00,2,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281565,131016,15124500,0.00,0.00,0.00,-1.00,-1.00,0,0,0,4,377,250,754.00,ovf,nan,-0.02,0.01,0.21,-0.10,-0.10,0.14,24.11,15.04,-17.45,19.25,17.62,14.25,25.50,20.25,nan,37.00,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281566,131016,15124800,0.00,0.00,0.00,-1.00,-1.00,0,0,0,4,369,245,753.00,ovf,nan,-0.02,0.01,0.21,-0.12,-0.11,0.15,23.94,14.89,-17.50,19.25,17.62,14.25,25.50,20.25,nan,37.13,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281568,131016,15124800,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,368,251,754.00,ovf,nan,-0.02,0.01,0.21,-0.11,-0.10,0.15,23.74,14.71,-17.47,19.25,17.62,14.38,25.50,20.25,nan,37.13,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281569,131016,15125100,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,328,223,754.00,ovf,nan,-0.03,0.01,0.21,-0.10,-0.10,0.15,23.81,14.65,-17.47,19.25,17.62,14.38,25.50,20.37,nan,37.25,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281571,131016,15125100,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,295,203,754.00,ovf,nan,-0.03,0.01,0.21,-0.10,-0.11,0.15,23.87,14.45,-17.35,19.25,17.62,14.38,25.50,20.37,nan,37.38,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281572,131016,15125400,0.00,0.00,0.00,-1.00,-1.00,0,0,0,3,277,190,754.00,ovf,nan,-0.03,0.01,0.21,-0.10,-0.10,0.15,23.76,14.52,-17.67,19.50,17.62,14.50,25.62,20.37,nan,37.38,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281574,131016,15125400,0.00,0.00,0.00,-1.00,-1.00,0,0,0,2,172,119,755.00,ovf,nan,-0.03,0.01,0.21,-0.10,-0.11,0.15,23.82,14.83,-17.36,19.50,17.62,14.50,25.62,20.37,nan,37.50,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281575,131016,15125700,0.00,0.00,0.00,-1.00,-1.00,0,0,0,2,177,121,753.00,ovf,nan,-0.03,0.01,0.21,-0.11,-0.10,0.15,24.11,14.75,-17.41,19.50,17.50,14.50,25.62,20.37,nan,37.50,14040260.00,-1000.00,-1000.00,2,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281577,131016,15125700,0.00,0.00,0.00,-1.00,-1.00,0,0,0,2,182,125,754.00,ovf,nan,-0.03,0.01,0.21,-0.10,-0.10,0.14,23.93,14.81,-17.63,19.50,17.50,14.50,25.62,20.37,nan,37.63,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281578,131016,15130000,0.00,0.00,0.00,-1.00,-1.00,0,0,0,2,182,125,754.00,ovf,nan,-0.03,0.01,0.21,-0.11,-0.10,0.15,24.08,14.72,-17.66,19.50,17.50,14.50,25.62,20.37,nan,37.63,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281579,131016,15130000,0.00,0.00,0.00,-1.00,-1.00,0,0,0,2,254,174,753.00,ovf,nan,-0.03,0.01,0.21,-0.10,-0.10,0.15,23.98,14.68,-17.48,19.50,17.50,14.50,25.62,20.37,nan,37.75,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281581,131016,15130300,0.00,0.00,0.00,-1.00,-1.00,0,4690,0,2,190,130,755.00,ovf,nan,-0.03,0.01,0.22,-0.11,-0.10,0.14,23.78,14.59,-17.31,19.50,17.50,14.63,25.75,20.50,nan,37.88,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281582,131016,15130300,0.00,0.00,0.00,-1.00,-1.00,0,4690,0,69,2314,1134,746.00,ovf,nan,-0.02,-0.00,0.23,-0.11,-0.10,0.14,24.95,15.06,-17.23,19.50,17.50,14.63,25.75,20.50,nan,37.88,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281584,131016,15130600,0.00,0.00,0.00,-1.00,-1.00,0,9400,0,133,3073,1341,746.00,ovf,nan,-0.70,0.06,0.74,-0.01,-0.12,-0.32,28.08,70.81,-31.84,19.50,17.50,14.63,25.75,20.50,nan,37.88,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281585,131016,15130600,0.00,0.00,0.00,-1.00,-1.00,0,9400,0,394,9024,3922,745.00,ovf,nan,-0.87,-0.03,0.98,0.05,-0.11,-0.37,23.71,14.06,-17.26,19.50,17.50,14.63,25.75,20.50,nan,38.00,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281587,131016,15130900,0.00,0.00,0.00,-1.00,-1.00,0,1480,95,172,3200,1262,750.00,ovf,nan,-0.87,-0.04,0.98,0.04,-0.11,-0.37,24.50,15.04,-18.67,19.50,17.50,14.75,25.75,20.50,nan,38.00,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281588,131016,15130900,0.00,0.00,0.00,-1.00,-1.00,0,1480,95,230,4289,1692,749.00,ovf,nan,-0.86,-0.01,0.98,0.05,-0.11,-0.38,23.85,14.48,-17.34,19.50,17.50,14.75,25.75,20.50,nan,38.13,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281590,131016,15131200,0.00,0.00,0.00,-1.00,-1.00,0,9000,95,558,10892,4399,748.00,ovf,nan,-0.87,-0.01,0.97,0.04,-0.12,-0.37,23.79,14.77,-17.35,19.50,17.50,14.88,25.87,20.62,nan,38.13,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281591,131016,15131200,0.00,0.00,0.00,-1.00,-1.00,0,9000,95,776,15839,6541,749.00,ovf,nan,-0.87,-0.01,0.98,0.06,-0.11,-0.37,23.87,14.90,-16.78,19.75,17.50,15.00,25.87,20.62,nan,38.13,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281592,131016,15131500,0.00,0.00,0.00,-1.00,-1.00,0,4910,95,895,18056,7417,749.00,ovf,nan,-0.86,-0.03,0.98,0.05,-0.11,-0.36,24.13,14.77,-17.65,19.75,17.62,15.13,25.87,20.62,nan,38.25,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281594,131016,15131500,0.00,0.00,0.00,-1.00,-1.00,0,4910,95,1677,29695,11370,748.00,ovf,nan,-0.86,-0.03,0.98,0.05,-0.11,-0.36,23.76,14.53,-17.31,19.75,17.62,15.13,25.87,20.62,nan,38.25,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281595,131016,15131800,0.00,0.00,0.00,-1.00,-1.00,0,2590,95,2172,31550,10315,749.00,ovf,nan,-0.88,-0.03,0.97,0.04,-0.11,-0.37,23.30,15.30,-17.31,19.75,17.50,15.25,25.87,20.62,nan,38.38,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281597,131016,15131800,0.00,0.00,0.00,-1.00,-1.00,0,2590,51,2005,27244,8310,749.00,ovf,nan,-0.87,-0.04,1.07,0.04,-0.11,-0.38,23.72,15.09,-16.88,19.75,17.62,15.38,25.87,20.62,nan,38.38,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281598,131016,15132100,0.00,0.00,0.00,-1.00,-1.00,0,1540,51,2215,33301,11247,749.00,ovf,nan,-0.79,-0.05,0.98,0.05,-0.09,-0.37,22.82,13.38,-18.04,19.75,17.50,15.50,26.00,20.62,nan,38.38,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281600,131016,15132100,0.00,0.00,0.00,-1.00,-1.00,0,1540,51,15335,10901,2565,752.00,ovf,nan,-0.98,-0.11,0.97,0.04,-0.10,-0.35,20.76,-0.37,-12.73,19.75,17.62,15.50,26.00,20.75,nan,38.50,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281601,131016,15132400,0.00,0.00,0.00,-1.00,-1.00,0,530,51,5181,4202,1214,748.00,ovf,nan,-0.80,-0.27,1.08,-0.03,0.12,-0.16,42.86,5.10,-29.92,19.75,17.50,15.63,26.00,20.62,nan,38.50,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281603,131016,15132400,0.00,0.00,0.00,-1.00,-1.00,0,530,51,7011,6415,2113,749.00,ovf,nan,-0.90,-0.01,1.00,-0.17,0.08,-0.04,65.93,26.94,-14.74,19.75,17.50,15.63,26.00,20.75,nan,38.63,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281604,131016,15132700,0.00,0.00,0.00,-1.00,-1.00,0,4380,51,7679,5950,1620,749.00,ovf,nan,-0.90,0.01,1.09,-0.28,0.01,-0.20,-18.59,0.00,-40.23,19.75,17.50,15.63,26.00,20.75,nan,38.63,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281606,131016,15132700,0.00,0.00,0.00,-1.00,-1.00,0,4380,51,65536,37065,37065,753.00,ovf,nan,-0.85,-0.00,1.10,-0.28,0.08,-0.14,-8.16,12.58,-27.90,19.75,17.50,15.63,26.00,20.75,nan,38.63,14040260.00,-1000.00,-1000.00,1,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
1476281607,131016,15133000,0.00,0.00,0.00,-1.00,-1.00,0,4840,27,16268,26354,11991,750.00,ovf,nan,-0.96,-0.05,1.20,-0.28,0.17,-0.03,-38.27,-29.59,-29.76,19.75,17.50,15.63,26.00,20.87,nan,38.63,14040260.00,-1000.00,-1000.00,0,0,0,0,0,0,0,0,255,4.12,91.65,0,0,1,1,1,0,1,1,0,0
