"unix_time","gps_date","gps_time","latitude","longitude","altitude","speed","course","sats","hdop","vdop","lux","broadband","ir","uv","pressure","humidity","accel_x","accel_y","accel_z","mag_x","mag_y","mag_z","gyro_x","gyro_y","gyro_z","temp_main","temp_internal","temp_external","temp_gps","temp_tsl2561","temp_sht31","temp_uv","temp_ms5607","temp_custom","temp_clock","geiger_x","geiger_y","geiger_z","pwm_main","pwm_gps","pwm_tsl2561","pwm_sht31","pwm_uv","max_pwm","voltage","state_of_charge","launched","alarm","found_lsm9ds1","found_sht31","found_ms5607","found_uv","found_ds18b20","found_tsl2561","found_gps","crc_match","flighttime","accel_mag"
1476282942,131016,15354595,46.66,-96.75,324.5,0,0,4,1370,11,3669,3475,1182,748,98807.5,51.87,0.00523369248857465,-0.00523369248857465,0.340190011757352,-0.19,0.03,-0.05,0.778114602587799,0.757948243992605,0.619297597042515,11.75,12.88,7.63,16.87,11.75,11,15.75,1200.46,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,0,0.340270520576787
1476282944,131016,15354595,46.66,-96.75,324.5,0,0,4,1370,11,3677,3477,1181,747,98810.1,51.95,-0.00523369248857465,0,0.340190011757352,-0.19,0.03,-0.05,0.6481146025878,0.977948243992607,0.649297597042516,12,12.88,7.63,17,11.75,10.99,-1000,1200.53,-1000,-1000,1,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,2,0.340230268548423
1476282945,131016,15354895,46.66,-96.75,325.2,0,0,6,400,11,3679,3478,1181,747,98809.89,51.97,-0.00523369248857465,0,0.334956319268777,-0.19,0.03,-0.06,0.608114602587801,-0.362051756007393,-0.0907024029574863,12,13,7.63,17,11.75,10.96,16.37,1200.96,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,3,0.33499720499603
1476282947,131016,15354895,46.66,-96.75,325.2,0,0,6,400,11,3681,3485,1185,748,98801.99,51.94,-0.00523369248857465,0,0.334956319268777,-0.18,0.03,-0.06,0.768114602587801,-0.0620517560073957,0.0892975970425134,12,12.88,7.5,17.12,11.75,10.96,16.62,1200.86,-1000,-1000,2,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,5,0.33499720499603
1476282948,131016,15355195,46.66,-96.75,327.3,0,0,6,400,11,3684,3488,1186,748,98808.47,51.89,-0.00523369248857465,-0.00523369248857465,0.334956319268777,-0.19,0.03,-0.05,0.7381146025878,0.247948243992607,0.429297597042513,12,12.88,7.5,17.12,11.75,10.97,16.87,1200.99,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,6,0.335038085733872
1476282950,131016,15355195,46.66,-96.75,327.3,0,0,6,400,11,3950,3595,1178,747,98806.14,51.84,-0.00523369248857465,0,0.334956319268777,-0.18,0.03,-0.07,0.758114602587799,0.447948243992606,0.279297597042515,12,12.88,7.5,17.12,11.75,10.96,17.12,1200.62,-1000,-1000,1,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,8,0.33499720499603
1476282951,131016,15355495,46.66,-96.75,327.3,0,0,5,420,4,4578,3783,1118,748,98805.41,51.8,0.0418695399085972,-0.0314021549314479,0.350657396734501,-0.18,0.03,-0.06,0.518114602587801,2.72794824399261,4.11929759704251,12,12.88,7.5,17.25,11.75,10.96,17.37,1200.97,-1000,-1000,2,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,9,0.354541624624125
1476282952,131016,15355495,46.66,-96.75,327.3,0,0,5,420,4,4650,3817,1119,749,98807.02,51.77,-0.00523369248857465,-0.00523369248857465,0.334956319268777,-0.18,0.03,-0.06,0.568114602587798,-3.51205175600739,-0.790702402957486,12,12.88,7.5,17.25,11.75,10.96,17.62,1201.15,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,10,0.335038085733872
1476282954,131016,15355795,46.66,-96.75,322.6,0,0,5,420,4,4025,3520,1108,748,98812.44,51.73,0.0314021549314479,-0.0104673849771493,0.314021549314479,-0.19,0.03,-0.07,0.1981146025878,2.69794824399261,1.25929759704252,12,12.88,7.5,17.37,11.75,10.95,17.87,1200.86,-1000,-1000,1,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,12,0.315761294202542
1476282955,131016,15355795,46.66,-96.75,322.6,1.7,347.8,5,420,4,4281,3599,1085,749,98810.85,51.73,0,0.00523369248857465,0.334956319268777,-0.18,0.02,-0.05,0.798114602587798,-0.402051756007396,-0.240702402957485,12,12.88,7.5,17.37,11.75,10.95,18.12,1200.73,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,13,0.33499720499603
1476282957,131016,15355795,46.66,-96.75,322.6,1.7,347.8,5,420,4,4557,3763,1111,748,98809.21,51.71,0.0366358474200225,-0.0157010774657239,0.387293244154524,-0.19,0.01,-0.06,-6.2118853974122,-12.0520517560074,-2.94070240295748,12.25,12.88,7.5,17.37,11.75,10.93,18.37,1201.02,-1000,-1000,1,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,15,0.3893388833876
1476282958,131016,15360095,46.66,-96.75,319.8,0.87,218.5,5,420,4,4636,3826,1129,748,98807.52,51.65,-0.188412929588687,0.0418695399085972,0.204114007054411,-0.18,0.02,-0.07,4.9581146025878,-6.82205175600739,8.00929759704252,12.25,12.88,7.5,17.5,11.75,10.95,18.5,1201.4,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,16,0.280918170085449
1476282960,131016,15360095,46.66,-96.75,319.8,0.87,218.5,5,420,4,1086,1367,561,747,98806.96,51.62,0.00523369248857465,-0.0628043098628958,0.334956319268777,-0.17,0.02,-0.08,-5.7318853974122,0.327948243992605,0.419297597042515,12.25,12.88,7.5,17.5,11.75,10.95,18.75,1201.76,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,18,0.340833549834089
1476282961,131016,15360395,46.66,-96.75,316.4,0,218.5,4,1340,4,1,134,100,755,98812.46,51.67,0.0942064647943437,0.251217239451583,0.402994321620248,-0.01,-0.19,-0.06,-7.9218853974122,-9.90205175600739,-22.9707024029575,12.25,12.88,7.5,17.5,11.75,11.02,19,1202.23,-1000,-1000,1,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,19,0.484137772400466
1476282963,131016,15360695,46.66,-96.75,314.7,0,218.5,5,420,4,142,7604,4339,742,98815.75,51.46,0.130842312214366,0.266918316917307,0.308787856825904,0.02,-0.22,-0.05,-2.6318853974122,-4.68205175600739,-5.32070240295749,12.25,12.88,7.5,17.62,11.75,11.08,19.12,1202.87,-1000,-1000,1,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,21,0.428619923819116
1476282964,131016,15360695,46.66,-96.75,314.7,1.18,354,5,420,4,3734,3388,1107,748,98805.44,50.81,0.00523369248857465,0.109907542260068,0.298320471848755,-0.04,-0.12,-0.02,-33.0818853974122,3.99794824399261,38.4292975970425,12.25,12.88,7.5,17.62,11.75,11.13,19.37,1203.28,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,22,0.317965663722952
1476282966,131016,15360995,46.66,-96.75,311.9,0.72,2.1,5,420,4,3279,3062,1028,748,98808.57,50.52,-0.429162784063121,-0.0732716948400451,0.486733401437442,-0.09,-0.04,0.17,-8.8718853974122,-36.3920517560074,-13.3707024029575,12.25,12.88,7.5,17.62,11.75,11.1,19.62,1203.51,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,24,0.653038161644788
1476282967,131016,15360995,46.66,-96.75,311.9,0.72,2.1,5,420,4,2619,2574,904,748,98808.08,50.59,-0.00523369248857465,0.0157010774657239,0.282619394383031,-0.09,-0.04,0.19,0.998114602587798,7.4179482439926,-1.05070240295748,12.5,12.88,7.38,17.75,11.75,11.13,19.87,1204,-1000,-1000,2,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,25,0.283103580782866
1476282969,131016,15361295,46.66,-96.75,310.3,0.46,356.8,5,420,4,3899,3513,1140,748,98806.74,50.76,0.0471032323971718,0,0.204114007054411,-0.07,-0.03,0.23,-1.5518853974122,34.2279482439926,2.15929759704251,12.5,13,7.38,17.75,11.75,11.13,20,1204.6,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,27,0.209478500992513
1476282970,131016,15361295,46.66,-96.75,310.3,0.46,356.8,5,420,4,3788,3457,1136,748,98803.85,50.83,0.00523369248857465,0.0523369248857465,0.460564938994569,-0.1,-0.09,0.19,-8.8418853974122,-21.1920517560074,-6.03070240295748,12.5,13,7.38,17.87,11.75,11.15,20.25,1205.34,-1000,-1000,1,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,28,0.463558635206629
1476282972,131016,15361295,46.66,-96.75,310.3,0.46,356.8,5,420,4,3211,3070,1053,748,98809.11,50.88,0.188412929588687,-0.0575706173743211,0.429162784063121,-0.12,-0.03,0.16,-10.5118853974122,16.9179482439926,24.1192975970425,12.5,13,7.38,17.87,11.75,11.15,20.37,1206.18,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,30,0.472222938076775
1476282973,131016,15361595,46.66,-96.75,309,0,358,5,420,4,2731,2553,858,748,98807.05,51,-0.0157010774657239,0,0.319255241803053,-0.11,-0.03,0.16,8.0481146025878,-8.71205175600739,-7.33070240295748,12.5,13,7.38,17.87,11.75,11.18,20.62,1206.85,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,31,0.319641100693122
1476282975,131016,15361595,46.66,-96.75,309,0,358,5,420,4,4095,3398,1009,748,98810.3,51.08,0.120374927237217,0.0157010774657239,0.266918316917307,-0.09,-0.07,0.18,18.7181146025878,26.4179482439926,-28.5307024029575,12.5,13,7.38,17.87,11.75,11.23,20.75,1207.48,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,33,0.293226934040715
1476282976,131016,15361895,46.66,-96.75,308.7,0,358,5,420,4,5920,4939,1476,749,98806.14,51.12,-0.0942064647943437,0.256450931940158,0.423929091574547,-0.09,-0.09,0.22,6.6681146025878,3.3479482439926,-22.5707024029575,12.75,13,7.38,18,11.75,11.21,21,1207.94,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,34,0.504338986382417
1476282978,131016,15361895,46.66,-96.75,308.7,0,358,5,420,4,6107,5212,1598,749,98802.11,51.16,0.29308677936018,0.345423704245927,0.0366358474200225,0.16,-0.17,0.4,-5.8518853974122,-1.60205175600739,-16.5707024029575,12.75,13,7.38,18,11.75,11.23,21.12,1208.77,-1000,-1000,1,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,36,0.454488262782312
1476282979,131016,15362195,46.66,-96.75,308.4,0,358,5,420,4,6069,5314,1675,749,98804.55,51.14,0.29308677936018,0.287853086871606,-0.0575706173743211,0.16,-0.13,0.41,-3.1818853974122,-39.9120517560074,-6.78070240295748,12.75,13,7.38,18,11.75,11.25,21.25,1209.6,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,37,0.41481759345777
1476282981,131016,15362195,46.66,-96.75,308.4,0,358,5,420,4,6224,5447,1716,749,98802.97,51.08,0.486733401437442,0.30355416433733,-0.0523369248857465,0.32,-0.17,0.4,-5.3118853974122,13.8779482439926,0.739297597042516,12.75,13,7.5,18.12,11.75,11.25,21.37,1210.28,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,39,0.576015354368174
1476282982,131016,15362495,46.66,-96.75,308.4,0,358,5,420,4,6583,5622,1725,748,98803.42,51.02,0.434396476551696,0.29308677936018,-0.0575706173743211,0.27,-0.13,0.42,-1.3918853974122,2.88794824399261,6.64929759704252,12.75,13,7.5,18.12,11.75,11.27,21.62,1210.94,-1000,-1000,1,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,40,0.527176000080724
1476282983,131016,15362495,46.66,-96.75,308.4,0,358,5,420,4,6515,5590,1724,749,98797.94,51.02,0.345423704245927,0.397760629131673,-0.0209347699542986,0.2,-0.21,0.39,-2.6018853974122,10.3479482439926,-5.14070240295748,12.75,13,7.5,18.12,11.75,11.28,21.75,1211.57,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,41,0.527227956519039
1476282985,131016,15362795,46.66,-96.75,308.4,0,358,5,420,4,3468,3317,1138,749,98801.82,50.99,0.324488934291628,0.361124781711651,0.0680380023514704,0.17,-0.21,0.38,31.7481146025878,11.9679482439926,20.1092975970425,13,13,7.75,18.25,11.75,11.3,21.87,1212.35,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,43,0.490238050550937
1476282986,131016,15362795,46.66,-96.75,308.4,0,358,5,420,4,3825,3345,1053,748,98811.64,50.94,0.198880314565837,0.0732716948400451,0.287853086871606,-0.05,-0.18,0.24,44.5281146025878,33.4979482439926,41.4292975970425,13,13,7.88,18.25,11.75,11.27,22,1213.33,-1000,-1000,1,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,44,0.357465411484875
1476282988,131016,15363095,46.66,-96.75,308.4,0,358,5,420,4,2742,2798,1013,748,98808.17,50.9,-0.0157010774657239,0.0314021549314479,0.376825859177375,-0.12,-0.11,0.05,1.2281146025878,-5.86205175600739,-1.78070240295748,13,13,8,18.25,11.88,11.31,22.12,1214.19,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,46,0.378457854077161
1476282989,131016,15363095,46.66,-96.75,308.4,0,358,5,420,4,3140,3114,1102,748,98808.74,50.9,0,-0.0209347699542986,0.387293244154524,-0.13,-0.1,0.05,-17.4418853974122,-1.51205175600739,-8.60070240295748,13,13,8.13,18.25,11.88,11.35,22.37,1214.9,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,47,0.387858636052847
1476282991,131016,15363395,46.66,-96.75,308.4,0,358,5,430,4,2430,2604,978,748,98806.66,50.94,0.0366358474200225,-0.0471032323971718,0.434396476551696,-0.13,-0.1,0.01,-0.381885397412201,-4.15205175600739,-0.710702402957484,13,13,8.13,18.37,11.75,11.38,22.5,1215.45,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,49,0.438475995533362
1476282992,131016,15363395,46.66,-96.75,308.4,0,358,5,430,0,2030,2240,856,749,98809.46,51.04,0.0994401572829183,0,0.465798631483144,-0.12,-0.1,0.04,4.5481146025878,-9.78205175600739,2.49929759704251,13,13,8.13,18.37,11.88,11.44,22.62,1216.32,-1000,-1000,1,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,50,0.476294772144332
1476282994,131016,15363695,46.66,-96.75,308.1,0.46,346.3,5,430,0,2032,2249,861,748,98808.44,51.06,-0.0157010774657239,-0.0261684624428732,0.3715921666888,-0.11,-0.1,0.04,-0.0718853974121991,-3.88205175600739,1.81929759704251,13.25,13,8.13,18.37,11.88,11.44,22.75,1217.12,-1000,-1000,1,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,52,0.372843198415481
1476282995,131016,15363695,46.66,-96.75,308.1,0.46,346.3,5,430,0,2984,2671,861,748,98809.61,51.01,-0.0523369248857465,0.0209347699542986,0.397760629131673,-0.13,-0.1,0.06,3.3481146025878,-2.56205175600739,4.26929759704251,13.25,13,8.13,18.37,11.88,11.49,22.87,1217.82,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,53,0.401734908100802
1476282996,131016,15363995,46.66,-96.75,308,0.46,348.7,4,1290,0,2835,2959,1090,747,98808.86,50.89,-0.0209347699542986,0.0261684624428732,0.334956319268777,-0.12,-0.1,0.01,0.968114602587796,24.5179482439926,-1.13070240295749,13.25,13,8,18.5,11.88,11.54,23,1218.83,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,54,0.336628562124117
1476282998,131016,15363995,46.66,-96.75,308,0.46,348.7,4,1290,0,2072,2426,959,747,98808.07,50.67,-0.0471032323971718,-0.0209347699542986,0.382059551665949,-0.11,-0.1,-0.01,-7.6618853974122,-4.65205175600739,0.389297597042514,13.25,13,8,18.5,11.88,11.55,23.12,1219.97,-1000,-1000,1,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,56,0.38552105015743
1476282999,131016,15364295,46.66,-96.75,307.9,0,358.8,5,430,0,2430,2685,1027,748,98806.44,50.54,-0.0261684624428732,-0.109907542260068,0.350657396734501,-0.11,-0.1,-0.02,25.2481146025878,30.1879482439926,-1.09070240295749,13.25,13,8,18.5,11.88,11.52,23.25,1220.73,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,57,0.368408830183113
1476283001,131016,15364295,46.66,-96.75,307.9,0,358.8,5,430,11,3267,2886,918,748,98809.39,50.43,-0.0366358474200225,0.0732716948400451,0.387293244154524,-0.11,-0.12,-0.01,-29.5018853974122,-17.0120517560074,6.98929759704252,13.25,13,8,18.62,11.88,11.54,23.5,1221.72,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,59,0.395862329034541
1476283002,131016,15364595,46.66,-96.75,307.8,0.51,7.5,5,430,11,5339,4130,1122,748,98803.72,50.4,-0.0418695399085972,0.0471032323971718,0.382059551665949,-0.11,-0.11,0.11,-19.1018853974122,-26.0820517560074,-0.690702402957484,13.25,13,8,18.62,11.88,11.55,23.62,1222.41,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,60,0.387222512121397
1476283004,131016,15364595,46.66,-96.75,307.8,0.51,7.5,5,430,11,5227,3933,1027,749,98810.22,50.29,-0.0209347699542986,0.00523369248857465,0.319255241803053,-0.1,-0.13,0.18,29.0581146025878,-33.0520517560074,-6.16070240295749,13.5,13,8,18.62,11.88,11.55,23.62,1223.6,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,62,0.319983695754691
1476283005,131016,15364895,46.66,-96.75,307.8,0.46,343.3,5,430,11,5530,3988,967,749,98804.53,50.19,-0.109907542260068,-0.0942064647943437,0.30355416433733,-0.18,-0.1,-0.02,-2.0018853974122,-13.5920517560074,-5.69070240295748,13.5,13,8,18.62,11.88,11.57,23.75,1224.45,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,63,0.336302923777405
1476283007,131016,15364895,46.66,-96.75,307.8,0.46,343.3,5,430,11,5470,3933,948,748,98805.49,49.98,-0.00523369248857465,-0.151777082168665,0.125608619725792,-0.22,-0.05,0.12,10.0081146025878,-13.4220517560074,-2.78070240295748,13.5,13,7.88,18.75,11.88,11.57,23.87,1225.65,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,65,0.197081707822205
1476283008,131016,15365195,46.66,-96.75,307.8,0.51,324,5,430,11,6121,4217,925,749,98804.97,49.78,-0.0994401572829183,-0.088972772305769,0.0942064647943437,-0.23,-0.08,0.16,-12.8418853974122,-35.9220517560074,9.35929759704251,13.5,13,7.88,18.75,12,11.59,24,1226.69,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,66,0.163338167925545
1476283010,131016,15365195,46.66,-96.75,307.8,0.51,324,5,430,11,6717,4488,912,749,98802.02,49.55,-0.0785053873286197,-0.0837390798171944,0.319255241803053,-0.22,-0.11,0.16,-26.7418853974122,-13.7420517560074,-0.300702402957484,13.5,13,7.88,18.75,11.88,11.58,24.12,1228,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,68,0.339262787153223
1476283011,131016,15365495,46.66,-96.75,307.8,0.51,324,5,430,4,7178,4821,993,749,98804.82,49.52,-0.0575706173743211,-0.0732716948400451,0.256450931940158,-0.22,-0.14,0.06,7.5481146025878,-6.4220517560074,-2.59070240295749,13.5,13,7.88,18.75,12,11.58,24.25,1228.88,-1000,-1000,1,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,69,0.27285563535058
1476283012,131016,15365495,46.66,-96.75,307.8,0,324,5,430,4,7964,5314,1076,749,98801.5,49.33,0.0157010774657239,-0.0732716948400451,0.198880314565837,-0.22,-0.08,0,-6.1418853974122,2.56794824399261,-19.4107024029575,13.75,13,7.88,18.87,12,11.55,24.25,1229.84,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,70,0.212529161811088
1476283014,131016,15365795,46.66,-96.75,307.9,0,324,6,250,4,6605,4908,1258,749,98802,49.14,-0.00523369248857465,-0.0261684624428732,0.29308677936018,-0.22,-0.04,-0.05,-34.0318853974122,-13.1020517560074,-8.90070240295749,13.75,13,7.88,18.87,12,11.52,24.37,1231.19,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,72,0.294299235811804
1476283015,131016,15365795,46.66,-96.75,307.9,0,282.1,6,250,4,5185,4086,1138,748,98803.72,48.93,0.157010774657239,-0.235516161985859,0.361124781711651,-0.22,0.09,-0.06,-17.5218853974122,-8.19205175600739,10.1892975970425,13.75,13,7.88,18.87,12,11.55,24.5,1232.36,-1000,-1000,1,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,73,0.458836957841566
1476283017,131016,15365795,46.66,-96.75,307.9,0,282.1,6,250,4,6011,4445,1131,749,98802.89,48.76,0.0104673849771493,-0.115141234748642,0.256450931940158,-0.24,0.02,0,5.7281146025878,-0.182051756007393,1.18929759704251,13.75,13,7.75,18.87,12,11.57,24.5,1233.65,-1000,-1000,1,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,75,0.28130792839996
1476283018,131016,15370095,46.66,-96.75,307.9,0,282.1,6,250,4,8232,5521,1133,749,98804.72,48.56,0.0680380023514704,-0.120374927237217,0.298320471848755,-0.24,0,0.03,-30.9218853974122,-1.26205175600739,-12.9407024029575,13.75,13,7.75,19,12,11.52,24.62,1234.8,-1000,-1000,3,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,76,0.328807537619513
1476283020,131016,15370095,46.66,-96.75,307.9,0,282.1,6,250,4,9992,7843,2173,749,98801.91,48.43,0.0209347699542986,-0.0314021549314479,0.29308677936018,-0.24,-0.1,0.11,-6.8418853974122,-37.7320517560074,7.90929759704252,13.75,13,7.75,19,12,11.52,24.75,1236.13,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,78,0.295506717627707
1476283021,131016,15370395,46.66,-96.75,307.9,0,282.1,6,250,2,65536,37065,37064,753,98796.82,48.37,0.0575706173743211,-0.235516161985859,0.308787856825904,-0.2,0.11,0.24,17.9481146025878,-2.78205175600739,4.81929759704251,13.75,13,7.75,19,12,11.49,24.87,1237.59,-1000,-1000,1,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,79,0.392596713007821
1476283023,131016,15370395,46.66,-96.75,307.9,0,282.1,6,250,2,65536,37065,37065,753,98803.27,48.33,-0.0209347699542986,-0.115141234748642,0.0732716948400451,-0.22,0.03,0.23,22.2181146025878,-21.1420517560074,-14.1907024029575,14,13,7.75,19,12,12.03,24.87,1238.46,-1000,-1000,1,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,81,0.138074290862615
1476283024,131016,15370695,46.66,-96.75,307.9,0,282.1,6,250,2,65536,37065,37065,767,98800.88,48.13,0.0575706173743211,-0.162244467145814,-0.0523369248857465,-0.19,0.04,0.31,-26.1618853974122,-46.7320517560074,-26.3607024029575,14,13,7.88,19,12.25,12.31,25,1239.79,-1000,-1000,0,0,0,0,0,0,0,0,255,4.11,90.86,0,0,1,1,1,0,1,1,0,0,82,0.179935535152971
1476283026,131016,15370695,46.66,-96.75,307.9,0,282.1,6,250,2,65536,37065,17647,751,98798.94,47.82,0.230282469497285,-0.256450931940158,0.0314021549314479,-0.14,0.16,0.32,-3.8318853974122,2.78794824399261,7.04929759704251,14,13,8.13,19.12,12.25,12.53,25.12,1241.03,-1000,-1000,1,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,84,0.34609708404591
1476283027,131016,15370995,46.66,-96.75,307.9,0,282.1,6,250,2,432,1617,949,748,98796.78,47.38,0.355891089223076,-0.282619394383031,0.14654338968009,-0.11,0.31,0.18,106.468114602588,6.30794824399261,9.44929759704251,14,13,8.25,19.12,12.38,12.6,25.25,1242.55,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,85,0.477500947149584
1476283028,131016,15370995,46.66,-96.75,307.9,0,282.1,6,250,2,405,1494,874,749,98801.46,47,0.45009755401742,-0.0104673849771493,-0.177945544611538,0.04,-0.01,0.52,6.0481146025878,-1.39205175600739,-6.90070240295749,14,13,8.25,19.12,12.5,12.42,25.37,1243.84,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,86,0.484109482584075
1476283030,131016,15371295,46.66,-96.75,307.9,0,282.1,6,250,2,445,1536,884,748,98805.64,46.73,0.554771403788913,0.0471032323971718,-0.193646622077262,0.1,-0.03,0.54,5.7381146025878,-5.90205175600739,4.73929759704252,14,13,8.25,19.12,12.38,12.37,25.5,1245.24,-1000,-1000,1,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,88,0.589482009230237
1476283031,131016,15371295,46.66,-96.75,307.9,0,282.1,6,250,2,426,1491,861,749,98802.25,46.56,0.481499708948868,0.0471032323971718,0.0837390798171944,0.08,-0.03,0.53,-1.5718853974122,3.99794824399261,-1.99070240295748,14,13,8.25,19.12,12.38,12.25,25.5,1246.23,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,89,0.490991769491849
1476283033,131016,15371595,46.66,-96.75,307.3,0,282.1,6,250,2,424,1485,858,749,98804.38,46.54,0.502434478903166,-0.0104673849771493,-0.172711852122963,0.08,-0.04,0.53,1.4681146025878,0.347948243992604,-0.590702402957486,14,13,8.25,19.12,12.38,12.31,25.62,1247.53,-1000,-1000,0,0,0,0,0,0,0,0,255,4.1,90.86,0,0,1,1,1,0,1,1,0,0,91,0.531393785814908
