unix_time,gps_date,gps_time,latitude,longitude,altitude,speed,course,sats,hdop,vdop,lux,broadband,ir,uv,pressure,humidity,accel_x,accel_y,accel_z, mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,temp_main,temp_internal,temp_external,temp_gps,temp_tsl2561,temp_sht31,temp_uv,temp_ms5607,temp_custom,temp_clock,geiger_x,geiger_y,geiger_z,pwm_main,pwm_gps,pwm_tsl2561,pwm_sht31,pwm_uv,max_pwm,voltage,state_of_charge,launched,alarm,found_lsm9ds1,found_sht31,found_ms5607,found_uv,found_ds18b20,found_tsl2561,found_gps,crc_match
1476282957,131016,15355795,46.6608047485,-96.7501144409,322.6000061035,1.6976666450,347.7999877929,5,420,4,4557,3763,1111,748.0000000000,98809.2031250000,51.7082481384,0.0714111328,-0.0283813476,0.7411499023,-0.1929199981,0.0117599999,-0.0578199958,24.8678588867,6.1608886718,-26.6323852539,12.2500000000,12.8750000000,7.5000000000,17.3750000000,11.7500000000,10.9300384521,18.3750000000,1201.0229492187,-1000.0000000000,-1000.0000000000,1,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282958,131016,15360095,46.6608047485,-96.7501220703,319.7999877929,0.8745554924,218.5000000000,5,420,4,4636,3826,1129,748.0000000000,98807.5156250000,51.6533164978,-0.3569335937,0.0757446289,0.3860473632,-0.1812999916,0.0184800014,-0.0656599998,36.0382080078,11.3871765136,-15.6788635253,12.2500000000,12.8750000000,7.5000000000,17.5000000000,11.7500000000,10.9460601806,18.5000000000,1201.4005126953,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282960,131016,15360095,46.6608047485,-96.7501220703,319.7999877929,0.8745554924,218.5000000000,5,420,4,1086,1367,561,747.0000000000,98806.9531250000,51.6212692260,0.0054321289,-0.1168823242,0.6419067382,-0.1727600097,0.0211400008,-0.0785400009,25.3463745117,18.5350036621,-23.2678222656,12.2500000000,12.8750000000,7.5000000000,17.5000000000,11.7500000000,10.9460601806,18.7500000000,1201.7568359375,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282961,131016,15360395,46.6607818603,-96.7500839233,316.3999938964,0.0000000000,218.5000000000,4,1340,4,1,134,100,755.0000000000,98812.4531250000,51.6716270446,0.1828002929,0.4763183593,0.7725830078,-0.0106400001,-0.1908200073,-0.0623000049,23.1631469726,8.3142089843,-46.6627502441,12.2500000000,12.8750000000,7.5000000000,17.5000000000,11.7500000000,11.0154876708,19.0000000000,1202.2252197265,-1000.0000000000,-1000.0000000000,1,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282963,131016,15360695,46.6607933044,-96.7500839233,314.7000122070,0.0000000000,218.5000000000,5,420,4,142,7604,4339,742.0000000000,98815.7500000000,51.4610519409,0.2499389648,0.5141601562,0.5927124023,0.0183400011,-0.2168600082,-0.0452200031,28.4492492675,13.5330200195,-29.0100097656,12.2500000000,12.8750000000,7.5000000000,17.6250000000,11.7500000000,11.0849151611,19.1250000000,1202.8681640625,-1000.0000000000,-1000.0000000000,1,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282964,131016,15360695,46.6607933044,-96.7500839233,314.7000122070,1.1832221794,354.0000000000,5,420,4,3734,3388,1107,748.0000000000,98805.4375000000,50.8094902038,0.0053710937,0.2058715820,0.5699462890,-0.0376600027,-0.1191400051,-0.0161000013,-2.0037841796,22.2135925292,14.7442626953,12.2500000000,12.8750000000,7.5000000000,17.6250000000,11.7500000000,11.1276435852,19.3750000000,1203.2805175781,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282966,131016,15360995,46.6608314514,-96.7501220703,311.8999938964,0.7202221870,2.0999999046,5,420,4,3279,3062,1028,748.0000000000,98808.5625000000,50.5226211547,-0.8185424804,-0.1369628906,0.9340820312,-0.0912800025,-0.0446600008,0.1668800115,22.2135925292,-18.1835937500,-37.0625305175,12.2500000000,12.8750000000,7.5000000000,17.6250000000,11.7500000000,11.0982666015,19.6250000000,1203.5111083984,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282967,131016,15360995,46.6608314514,-96.7501220703,311.8999938964,0.7202221870,2.0999999046,5,420,4,2619,2574,904,748.0000000000,98808.0781250000,50.5867080688,-0.0051269531,0.0314941406,0.5361938476,-0.0896000003,-0.0362600040,0.1934800052,32.0755004882,25.6304931640,-24.7407531738,12.5000000000,12.8750000000,7.3750000000,17.7500000000,11.7500000000,11.1276435852,19.8750000000,1204.0003662109,-1000.0000000000,-1000.0000000000,2,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282969,131016,15361295,46.6608428955,-96.7501220703,310.2999877929,0.4629999160,356.7999877929,5,420,4,3899,3513,1140,748.0000000000,98806.7343750000,50.7560844421,0.0881347656,-0.0029296875,0.3897094726,-0.0707000017,-0.0312200021,0.2328200101,29.5259094238,52.4423217773,-21.5332031250,12.5000000000,13.0000000000,7.3750000000,17.7500000000,11.7500000000,11.1276435852,20.0000000000,1204.6013183593,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282970,131016,15361295,46.6608428955,-96.7501220703,310.2999877929,0.4629999160,356.7999877929,5,420,4,3788,3457,1136,748.0000000000,98803.8437500000,50.8293266296,0.0055541992,0.1045532226,0.8823852539,-0.1001000046,-0.0891800022,0.1860600090,22.2360229492,-2.9757690429,-29.7203063964,12.5000000000,13.0000000000,7.3750000000,17.8750000000,11.7500000000,11.1543464660,20.2500000000,1205.3350830078,-1000.0000000000,-1000.0000000000,1,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282972,131016,15361295,46.6608428955,-96.7501220703,310.2999877929,0.4629999160,356.7999877929,5,420,4,3211,3070,1053,748.0000000000,98809.1093750000,50.8751068115,0.3647460937,-0.1148681640,0.8206176757,-0.1154999971,-0.0268799996,0.1615600013,20.5686950683,35.1335144042,0.4336547851,12.5000000000,13.0000000000,7.3750000000,17.8750000000,11.7500000000,11.1543464660,20.3750000000,1206.1804199218,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282973,131016,15361595,46.6608467102,-96.7501220703,309.0000000000,0.0000000000,358.0000000000,5,420,4,2731,2553,858,748.0000000000,98807.0468750000,51.0032806396,-0.0289916992,-0.0025024414,0.6074829101,-0.1080800056,-0.0308000040,0.1626800060,39.1336059570,9.4955444335,-31.0212707519,12.5000000000,13.0000000000,7.3750000000,17.8750000000,11.7500000000,11.1837196350,20.6250000000,1206.8511962890,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282975,131016,15361595,46.6608467102,-96.7501220703,309.0000000000,0.0000000000,358.0000000000,5,420,4,4095,3398,1009,748.0000000000,98810.2968750000,51.0811004638,0.2340087890,0.0256958007,0.5122680664,-0.0931000041,-0.0659399986,0.1772399997,49.7955322265,44.6290588378,-52.2180175781,12.5000000000,13.0000000000,7.3750000000,17.8750000000,11.7500000000,11.2264442443,20.7500000000,1207.4798583984,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1050000190,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282976,131016,15361895,46.6608428955,-96.7501220703,308.7000122070,0.0000000000,358.0000000000,5,420,4,5920,4939,1476,749.0000000000,98806.1406250000,51.1207733154,-0.1766967773,0.4949340820,0.8118286132,-0.0861000061,-0.0910000038,0.2213399887,37.7503967285,21.5631103515,-46.2590026855,12.7500000000,13.0000000000,7.3750000000,18.0000000000,11.7500000000,11.2104225158,21.0000000000,1207.9410400390,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1075000762,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282978,131016,15361895,46.6608428955,-96.7501220703,308.7000122070,0.0000000000,358.0000000000,5,420,4,6107,5212,1598,749.0000000000,98802.1093750000,51.1589241027,0.5568847656,0.6621093750,0.0692749023,0.1643599987,-0.1716400146,0.3987199974,25.2342224121,16.6059875488,-40.2626037597,12.7500000000,13.0000000000,7.3750000000,18.0000000000,11.7500000000,11.2264442443,21.1250000000,1208.7724609375,-1000.0000000000,-1000.0000000000,1,0,0,0,0,0,0,0,255,4.1062498092,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282979,131016,15362195,46.6608428955,-96.7501220703,308.3999938964,0.0000000000,358.0000000000,5,420,4,6069,5314,1675,749.0000000000,98804.5468750000,51.1390876770,0.5563964843,0.5521850585,-0.1065673828,0.1554000139,-0.1261399984,0.4113200187,27.8959655761,-21.6976928710,-30.4679870605,12.7500000000,13.0000000000,7.3750000000,18.0000000000,11.7500000000,11.2531471252,21.2500000000,1209.6036376953,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282981,131016,15362195,46.6608428955,-96.7501220703,308.3999938964,0.0000000000,358.0000000000,5,420,4,6224,5447,1716,749.0000000000,98802.9687500000,51.0795745849,0.9279785156,0.5782470703,-0.1007080078,0.3165400028,-0.1716400146,0.4026400089,25.7650756835,32.0904541015,-22.9463195800,12.7500000000,13.0000000000,7.5000000000,18.1250000000,11.7500000000,11.2531471252,21.3750000000,1210.2812500000,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282982,131016,15362495,46.6608428955,-96.7501220703,308.3999938964,0.0000000000,358.0000000000,5,420,4,6583,5622,1725,748.0000000000,98803.4218750000,51.0246429443,0.8294067382,0.5611572265,-0.1101074218,0.2685199975,-0.1321600079,0.4211200237,29.6903991699,21.0995483398,-17.0396423339,12.7500000000,13.0000000000,7.5000000000,18.1250000000,11.7500000000,11.2664985656,21.6250000000,1210.9447021484,-1000.0000000000,-1000.0000000000,1,0,0,0,0,0,0,0,255,4.1050000190,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282983,131016,15362495,46.6608428955,-96.7501220703,308.3999938964,0.0000000000,358.0000000000,5,420,4,6515,5590,1724,749.0000000000,98797.9375000000,51.0170135498,0.6625366210,0.7649536132,-0.0413818359,0.2039799928,-0.2072000026,0.3871000099,28.4791564941,28.5614013671,-28.8305664062,12.7500000000,13.0000000000,7.5000000000,18.1250000000,11.7500000000,11.2825202941,21.7500000000,1211.5732421875,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282985,131016,15362795,46.6608428955,-96.7501220703,308.3999938964,0.0000000000,358.0000000000,5,420,4,3468,3317,1138,749.0000000000,98801.8125000000,50.9895477294,0.6173095703,0.6880493164,0.1279907226,0.1744400119,-0.2118200063,0.3801000118,62.8276062011,30.1763916015,-3.5813903808,13.0000000000,13.0000000000,7.7500000000,18.2500000000,11.7500000000,11.2958717346,21.8750000000,1212.3483886718,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282986,131016,15362795,46.6608428955,-96.7501220703,308.3999938964,0.0000000000,358.0000000000,5,420,4,3825,3345,1053,748.0000000000,98811.6406250000,50.9437713623,0.3835449218,0.1416625976,0.5524902343,-0.0450800037,-0.1765400028,0.2440200090,75.6129455566,51.7095947265,17.7424621582,13.0000000000,13.0000000000,7.8750000000,18.2500000000,11.7500000000,11.2664985656,22.0000000000,1213.3260498046,-1000.0000000000,-1000.0000000000,1,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
