unix_time,gps_date,gps_time,latitude,longitude,altitude,speed,course,sats,hdop,vdop,lux,broadband,ir,uv,pressure,humidity,accel_x,accel_y,accel_z, mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,temp_main,temp_internal,temp_external,temp_gps,temp_tsl2561,temp_sht31,temp_uv,temp_ms5607,temp_custom,temp_clock,geiger_x,geiger_y,geiger_z,pwm_main,pwm_gps,pwm_tsl2561,pwm_sht31,pwm_uv,max_pwm,voltage,state_of_charge,launched,alarm,found_lsm9ds1,found_sht31,found_ms5607,found_uv,found_ds18b20,found_tsl2561,found_gps,crc_match
1476296878,131016,19280095,46.4023323059,-93.2054519653,3773.8000488281,18.4171085357,103.9000015258,9,120,1,27930,25732,8532,753.0000000000,64300.3125000000,34.2320899963,0.1400146484,0.1611328125,0.1355590820,-0.1070999979,-0.2244200229,0.4029200077,-91.5983581542,33.1372070312,-55.2536010742,-5.7500000000,-18.0000000000,-5.6250000000,-12.0000000000,-7.2500000000,-3.8609123229,-3.1250000000,-990.3634643554,-1000.0000000000,-1000.0000000000,2,0,0,255,255,255,66,0,255,3.3687500953,37.5820312500,1,0,1,1,1,0,1,1,0,0
1476296880,131016,19280395,46.4022064208,-93.2045059204,3746.8000488281,26.1337776184,99.6999969482,9,120,1,65536,37065,37065,756.0000000000,64486.0156250000,34.1649513244,-0.1130371093,-0.0316772460,0.2785644531,-0.1472800016,0.2879800319,0.5048399925,84.0766906738,2.6318359375,-69.8333740234,-5.5000000000,-17.8750000000,-5.5000000000,-11.8750000000,-7.1250000000,-3.8342094421,-3.1250000000,-978.1199951171,-1000.0000000000,-1000.0000000000,3,0,0,255,255,255,121,0,255,3.3599998950,37.2226562500,1,0,1,1,1,0,1,1,0,0
1476296883,131016,19280395,46.4022064208,-93.2045059204,3746.8000488281,26.1337776184,99.6999969482,9,120,1,65536,37065,24084,754.0000000000,64678.6406250000,34.5342178344,-0.1473999023,0.0622558593,0.7119140625,-0.3725399971,0.1696799993,0.0853999996,77.1382141113,7.0880126953,-27.9557800292,-5.5000000000,-17.7500000000,-5.3750000000,-11.7500000000,-7.0000000000,-3.2146949768,-3.0000000000,-961.7256469726,-1000.0000000000,-1000.0000000000,2,0,0,255,255,255,140,0,255,3.3575000762,37.2226562500,1,0,1,1,1,0,1,1,0,0
1476296885,131016,19280695,46.4021835327,-93.2036895751,3720.3999023437,19.2402210235,92.8000030517,9,120,1,14038,21670,9693,759.0000000000,64873.3750000000,34.3327980041,0.0090942382,0.2096557617,0.2163085937,-0.1367800116,-0.2839200210,0.3182200193,-126.6496276855,28.9352416992,-44.5243835449,-5.2500000000,-17.7500000000,-5.3750000000,-11.7500000000,-6.7500000000,-3.4523544311,-2.8750000000,-948.3262939453,-1000.0000000000,-1000.0000000000,2,0,0,255,255,255,51,0,255,3.3699998855,37.2226562500,1,0,1,1,1,0,1,1,0,0
1476296888,131016,19280995,46.4019813537,-93.2029647827,3695.3000488281,23.1499977111,109.4000015258,9,120,1,65536,37065,37065,756.0000000000,65069.9531250000,33.7834739685,-0.0962524414,0.2697753906,0.9611206054,-0.2493400096,0.0880599975,-0.2893800258,-6.9908142089,35.4176330566,-10.8114624023,-5.2500000000,-17.6250000000,-5.2500000000,-11.6250000000,-6.7500000000,-3.3669013977,-2.7500000000,-935.8305664062,-1000.0000000000,-1000.0000000000,1,0,0,255,255,255,95,0,255,3.3637499809,37.2226562500,1,0,1,1,1,0,1,1,0,0
1476296890,131016,19281295,46.4018974304,-93.2019805908,3666.6000976562,24.3846664428,93.0999984741,9,120,1,1128,36513,32538,756.0000000000,65253.2656250000,33.1425971984,-0.2095336914,0.2980346679,0.4130859375,-0.3568600177,-0.0023800001,0.2434599876,13.3460998535,31.4624023437,-24.2697143554,-5.2500000000,-17.6250000000,-5.1250000000,-11.5000000000,-6.6250000000,-2.9049377441,-2.6250000000,-923.0944824218,-1000.0000000000,-1000.0000000000,2,0,0,255,255,255,102,0,255,3.3624999523,36.8632812500,1,0,1,1,1,0,1,1,0,0
1476296893,131016,19281595,46.4018363952,-93.2012405395,3637.6999511718,19.4459991455,100.1999969482,9,120,1,9350,6378,1366,752.0000000000,65456.4843750000,32.3247108459,-0.0909423828,-0.2781982421,0.4802246093,-0.1838200092,0.2692199945,0.4806200027,57.5489807128,19.6789550781,-43.1636047363,-5.0000000000,-17.5000000000,-5.1250000000,-11.3750000000,-6.5000000000,-3.0170898437,-2.5000000000,-910.7136230468,-1000.0000000000,-1000.0000000000,2,0,0,255,255,255,40,0,255,3.3712499141,36.8632812500,1,0,1,1,1,0,1,1,0,0
1476296895,131016,19281895,46.4016761779,-93.2003250122,3609.6999511718,25.7222213745,100.8000030517,8,120,1,65536,37065,25625,756.0000000000,65652.9687500000,31.6365299224,-0.0394897460,0.0430297851,0.4028320312,-0.1969799995,0.4919600009,0.2364599943,-165.4916381835,22.0042419433,-66.5734863281,-4.7500000000,-17.3750000000,-5.0000000000,-11.2500000000,-6.3750000000,-3.3108253479,-2.3750000000,-895.3299560546,-1000.0000000000,-1000.0000000000,3,0,0,255,255,255,60,0,255,3.3687500953,36.8632812500,1,0,1,1,1,0,1,1,0,0
1476296898,131016,19281895,46.4016761779,-93.2003250122,3609.6999511718,25.7222213745,100.8000030517,8,120,1,65536,37065,37065,756.0000000000,65844.3593750000,31.1604480743,-0.0001220703,-0.2100219726,0.5472412109,-0.2896599960,0.4202800273,0.1642199993,-104.8472595214,-14.5573425292,-36.1054992675,-4.7500000000,-17.3750000000,-4.8750000000,-11.2500000000,-6.3750000000,-2.7660789489,-2.3750000000,-879.4465332031,-1000.0000000000,-1000.0000000000,2,0,0,255,255,255,137,0,255,3.3587501049,36.8632812500,1,0,1,1,1,0,1,1,0,0
1476296900,131016,19282195,46.4017105102,-93.1993942260,3582.6999511718,22.0182209014,84.8000030517,9,120,1,9361,6565,1500,752.0000000000,66035.0937500000,30.5439834594,-0.1624145507,0.4323120117,0.7416381835,-0.3217200040,0.2085999965,-0.1285200004,-59.4331359863,35.3952026367,-6.5422058105,-4.7500000000,-17.2500000000,-4.7500000000,-11.1250000000,-6.1250000000,-2.5417709350,-2.1250000000,-866.0143432617,-1000.0000000000,-1000.0000000000,2,0,0,255,255,255,60,0,255,3.3687500953,36.5000000000,1,0,1,1,1,0,1,1,0,0
1476296903,131016,19282495,46.4016342163,-93.1986846923,3554.3000488281,20.7835540771,101.4000015258,9,120,1,65536,37065,22372,755.0000000000,66230.6093750000,29.6772708892,-0.1779785156,0.2901000976,0.4758911132,-0.2284800052,-0.1881599998,-0.1682800054,-85.8636474609,42.5878906250,-28.0230712890,-4.5000000000,-17.1250000000,-4.6250000000,-11.0000000000,-6.0000000000,-2.9182891845,-2.0000000000,-854.1707763671,-1000.0000000000,-1000.0000000000,0,0,0,255,255,255,42,0,255,3.3712499141,36.5000000000,1,0,1,1,1,0,1,1,0,0
1476296905,131016,19282795,46.4015197753,-93.1976928710,3525.8999023437,25.7736644744,94.0000000000,9,120,1,65536,37065,37065,757.0000000000,66429.1250000000,28.9005870819,-0.1014404296,0.0846557617,0.6625366210,-0.3357200145,0.3270400047,0.0300999999,18.0789184570,-8.3889770507,-21.3986206054,-4.5000000000,-17.1250000000,-4.3750000000,-10.8750000000,-6.0000000000,-2.5684738159,-2.0000000000,-839.5738525390,-1000.0000000000,-1000.0000000000,0,0,0,255,255,255,134,0,255,3.3587501049,36.5000000000,1,0,1,1,1,0,1,1,0,0
1476296908,131016,19283095,46.4015159606,-93.1969375610,3497.3000488281,18.8801097869,94.0000000000,9,120,1,9545,6486,1376,751.0000000000,66623.2656250000,27.9514770507,-0.1430664062,0.0566406250,0.4820556640,-0.2779000043,-0.1815800094,0.2319800138,61.5415954589,35.0288391113,-26.8716430664,-4.2500000000,-17.0000000000,-4.2500000000,-10.7500000000,-5.8750000000,-2.2720680236,-1.8750000000,-826.0368652343,-1000.0000000000,-1000.0000000000,4,0,0,255,255,255,116,0,255,3.3624999523,36.5000000000,1,0,1,1,1,0,1,1,0,0
1476296910,131016,19283395,46.4013748168,-93.1960525512,3468.8999023437,25.8765525817,101.1999969482,9,120,1,65536,37065,33549,755.0000000000,66818.9375000000,26.9871063232,-0.1693115234,-0.1957397460,0.4711914062,-0.2296000003,0.2261000156,0.4544400215,24.2248535156,20.9201049804,-37.2569274902,-4.2500000000,-17.0000000000,-4.1250000000,-10.7500000000,-5.7500000000,-2.6111984252,-1.8750000000,-814.0528564453,-1000.0000000000,-1000.0000000000,5,0,0,255,255,255,86,0,255,3.3662500381,36.5000000000,1,0,1,1,1,0,1,1,0,0
